id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
tDEh5U/mUK2CGanPLjTF5w==,Propiedad,2020-09-02,2020-09-03,2020-09-02,7.8239449,-72.4659987,Colombia,Norte de Santander,Cúcuta,,,,,,1.0,,,120000000.0,COP,,Casa villa Del rosario esquinera conjunto cerrado  _ wasi1596534,"venta casa esquinera conjunto cerrado villa del rosario, casa esquinera 84 metros cuadrados, zonas sociales amplias, piscinas, parqueaderos, zona social.  llame ahora y aparte su cita   venta casa cucuta, venta casa esquinera villa del rosario, venta casa conjunto cerrado cerca tamarindos, yerbabuena, duruelos, girasoles, los ciruelos, el recreo, quintas del tamarindo, vender casa villa del rosario, vendo casa villa del rosario, comprar casa villa del rosario, compro casa villa rosario norte de santander, inmobiliarias de villa del rosario, inmobiliaria en villa del rosario, inmobiliaria de confianza, inmobiliaria afiliada lonja norte de santander y arauca, las mejores inmobiliarias de cucuta, proyecty inmobiliaria cucuta, inmobiliarias proyecty, real estate cucuta, realty cucuta, proyecty cucuta",Casa,Venta
0lD1N/lPmmKzvIFqgaW0pA==,Propiedad,2020-09-02,2020-09-10,2020-09-02,10.43365705,-75.53426019,Colombia,Bolívar,Cartagena,,,,,,1.0,,,175000000.0,COP,,APARTAMENTO DE OPORTUNIDAD - AQUALINA PISO 15,"Apartamento en venta en aqualina piso 26, 48 m2, vista al mar,

sala comedor, cocina, zona de labores, 2 habitaciones, 1 baño.

Edificio con Asensor

buena Ubicacion Geografica.",Apartamento,Venta
LRFIARF/9clEMwadPRKpZg==,Propiedad,2020-09-02,2020-09-03,2020-09-02,3.423,-76.547,Colombia,Valle del Cauca,Cali,,,,,,2.0,,,270000000.0,COP,,Apartamento En Venta En Cali Urbanización Tequendama CodVBKWC_10405893,Se vende espectacular Apartamento en Tequendama| con excelente ubicación| vista externa| ventilado| iluminado| amplio| con excelentes acabados| cuenta con tres cuartos con closet| la habitación principal con baño| estudio| sala comedor amplia| cocina integral tipo americana| balcón. El conjunto cuenta con piscina para adultos y niños| zona de juegos| salón social y sauna| parqueadero propio cubierto. Cerca al centro medico Imbanaco| Éxito de Tequendama| hospitales| el estadio Pascual Guerrero|,Casa,Venta
QwwIitEh97O77OxwR9vODA==,Propiedad,2020-09-02,2020-09-03,2020-09-02,7.91781461,-72.49676228,Colombia,Norte de Santander,Cúcuta,,,,,,2.0,,,177000000.0,COP,,Venta Casa Grande Prados Norte Unicentro Cucuta _ wasi2584342,"Venta Casa Amplia ?Prados del Norte Cúcuta? 3 habitaciones? 2 baños?  Porche para carro grande? Ubicacion estrategica en la ciudad.? Opcion de ampliacion en segundo piso? Cercana Unicentro, Niza, Tasajero, Guaimaral, Zulima. ¡Llama ahora y aparta tu cita! venta casa en cucuta, venta casa prados cucuta, venta casa prados norte cucuta, casas en prados norte cucuta, prados este cucuta, unicentro cucuta, casa cercana guimaral, niza, tasajero, san eduardo, aeropuerto, unicentro centro comercial, libertadores, casas de cucuta, casa grande en cucuta, casa barata en cucuta, casa directa cucuta, realty cucuta, real estate cucuta, avaluos en cucuta, avaluar en cucuta, perito en cucuta, abogados en cucuta, derecho inmobiliario cucuta, ventas en cucuta, vendo casa cucuta, compro casa cucuta, inmobiliarias de cucuta, inmobiliaria cucuta proyecty, proyecty cucuta",Casa,Venta
q686zOXfnqs1fgyKZ6PosA==,Propiedad,2020-09-02,2020-09-03,2020-09-02,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,670000000.0,COP,,Venta Casa Boston para Inversionista por ubicación _ wasi2801637,Venta Casa Boston para Inversionista por ubicación - wasi2801637 en  - Medellín - Antioquia - RE _MAX Coffee Realty,Casa,Venta
UQB1bKA+QvdDJpBTpdr76g==,Propiedad,2020-09-02,2020-09-03,2020-09-02,7.119,-73.112,Colombia,Santander,Bucaramanga,,,,,,2.0,,,175000000.0,COP,,Apartamento En Venta En Floridablanca Ciudad Valencia CodVBJRE60028,"Apartamento 120 m2, en el primer piso, cocina, sala comedor, 2 habitaciones, 1 baño y patio. Segundo Piso; 1 Habitación con baño privado y hall de televisión. También tiene garaje dúplex, proximo a zona comercial y colegios . Informes al 3 Joaquin Mendoza",Casa,Venta
LV77WQ2Y2s56FRrmsHRPjA==,Propiedad,2020-09-02,2020-09-03,2020-09-02,7.066,-73.85,Colombia,Santander,Barrancabermeja,,,,,,2.0,,,190000000.0,COP,,Apartamento En Venta En Barrancabermeja Ciudad Bolivar CodVBJRE60793,"APARTAMENTO, 3 ALCOBAS, 2 BAÑOS, SALA, COMEDOR, COCINA SEMI-INTEGRAL,BALCON, PATIO DE ROPAS, 97 M2,AGENDE SU CITA, TRAMITE SUPER FÁCIL Y SENCILLO.",Casa,Venta
aoNBnBbQEQnIU7lNMnnBTQ==,Propiedad,2020-09-02,2020-10-08,2020-09-02,4.81829251,-75.67011809,Colombia,Risaralda,Pereira,,,,,,2.0,,,184891969.0,COP,,99884 _ Apartamento Nuevo en Pórtico de la Pradera Dosquebradas,"Si puedes vivir con más confort ¿Por qué no hacerlo? Pórtico de la Pradera Dosquebradas es un proyecto exclusivo de Apartamentos y locales, el cual reúne todo lo mejor para los gustos más exigentes. Ten el privilegio de disfrutar de una manera plena sus espacios finalmente equipados.  Cercano a lugares de interés como centro comercial Único, centro comercial el progreso, mirador santa Mónica, hospital santa Mónica, tienda D1, colegio Favio Vásquez.  Pensamos en cada detalle para ti, vive la experiencia del confort en tu hogar.",Apartamento,Venta
+9gJgLUoBxgBhwVT83QZBw==,Propiedad,2020-09-02,2020-09-03,2020-09-02,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,264999997.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,Codigo Inmueble 587 Apartamento para estrenar en la Floresta excelentes acabados muy bien ubicado buenas rutas de transporte publico cercano a estacion del Metro,Apartamento,Venta
ap9RUkPkylW0yxOUILgh7g==,Propiedad,2020-09-02,2020-09-02,2020-09-02,7.1215341,-73.1200466,Colombia,Santander,Bucaramanga,,,,,,2.0,,,290000000.0,COP,Mensual,VENDO APARTAMENTO TORRE PICASO  CENTRO,"EDIFICIO PICASSI CUBISMO
AREA 107 METROS
TRES HABITACIONES 
TRES CLOSET
DOS BAÑOS
COCINA INTEGRAL AMERICANA
ZONA DE ROPA
BALCON
ESTUDIO
PISOS CERAMICA
PARQUEADERO
ASCENSOR",Apartamento,Venta
5oi9mudPJSmuTIwlvsJbfQ==,Propiedad,2020-09-02,2020-10-20,2020-09-02,7.12314494,-73.11460798,Colombia,Santander,Bucaramanga,,,,,,2.0,,,370000000.0,COP,,VENTA APARTAMENTO MEJORAS PUBLICAS,"Edificio de 19 pisos, apartamento para estrenar, conjunto cerrado, pisos en porcelanato, cocina integral, zona de ropas, balcón, parqueadero cubierto, ascensores, salón social, juegos infantiles, gimnasio, baño turco, sauna, hidropiscina, Jacuzzi, y vigilancia 24 horas.",Apartamento,Venta
SKKPTjDBrUtcxKcnDz7vNA==,Propiedad,2020-09-02,2020-11-04,2020-09-02,,,Colombia,Meta,Villavicencio,,,,,,2.0,,,430000000.0,COP,,VENTA APARTAMENTO EDIFICIO CAUDAL ALTO VILLAVICENCIO,"DESCRIPCIÓN: Apartamento ubicada en uno de los sectores más exclusivos de Villavicencio, con 104,21 M2 construidos el cual está distribuido de la siguiente manera: tres habitaciones todas con closet, la principal tiene baño privado con división en vidrio al igual que otro baño que se comparte con las dos habitaciones auxiliares con división en vidrio amplia sala comedor, cuarto estudio con librería empotrada, cocina integral con estufa y horno empotrado, campana extractora y barra tipo americano baño social y  amplios espacios, el edificio es uno de los proyectos más exclusivos de la ciudad con 5 años de construcción y en uno delos sectores más apetecidos de la ciudad cuenta con excelentes vías de acceso.

AREAS SOCIALES: El edificio cuenta con ascensor, piscina área de juegos, jacuzzi y salón de eventos.

UBICACION: Esta ubicada en el barrio el Buque de sector de alta valorización, pacífico y estético visualmente cerca a tiendas ARA y comercio en general comercio en general y a solo 5 minutos del centro comercial primavera urbana.",Apartamento,Venta
hT1zwrefQOuk0JSpfGmqbg==,Propiedad,2020-09-02,2020-09-02,2020-09-02,4.44802616,-75.1833403,Colombia,Tolima,Ibagué,,,,,,3.0,,,240000000.0,COP,Mensual,Venta Linda Y Amplia Casa en Varsovia,"En venta hermosa casa en Varsovia sector de alta valorización la casa está distribuida en 3 niveles en el primer nivel encuentras garaje sala comedor cocina 1 habitación con baño privado y clóset baño social en el segundo nivel 4 alcobas cada una de ellas con closet la principal con baño privado en el tercer nivel terraza Dónde está el área de lavado
Encantada de ayudarte a elegir el mejor hogar para tu familia
claudia rincon",Casa,Venta
1T8t0N3xxxvMm+J4T7k70w==,Propiedad,2020-09-02,2020-11-04,2020-09-02,,,Colombia,Meta,Villavicencio,,,,,,3.0,,,160000000.0,COP,Mensual,VENTA CASA CONJUNTO RESIDENCIAL MONTECARLOS VILLAVICENCIO,"DISTRIBUCIÓN: Casa ubicada en el conjunto residencial Montecarlo consta de 2 niveles distribuidos así: primer piso sala, comedor, cocina integral, baño social, zona de lavandería, subterráneo, segundo piso tiene tres habitaciones con closet y baño privado, habitaciones con closet, baño social y balcón. también cuenta con espacios sociales, como piscina, parque infantil, parqueadero, salón comunal, shut de basuras, y acueducto propio.

UBICACIÓN: La casa está ubicada en el sector vía acacias, cerca de vías principales, el sector cuenta con excelente flujo vehicular, hoteles y servicios de restaurantes. Se encuentra ubicado en buen sector comercial, cuenta con restaurantes, droguerías, almacenes de ropa, entre otros; con excelente servicio de transporte público.",Casa,Venta
x8eK7IEp+rq1c7qW0YWTMQ==,Propiedad,2020-09-02,2020-09-03,2020-09-02,7.9019863,-72.4640569,Colombia,Norte de Santander,Cúcuta,,,,,,4.0,,,260000000.0,COP,,Venta Casa Amplia Cúcuta Vía Boconó Conjunto Santillana _ wasi2809315,"Casa amplia vía Boconó, tanque subterraneo de 2x2 y 2 tanques aéros, todas las habitaciones con baño, habitación principal con Jacuzzi.?3 habitaciones?4 baños?Cocina integral?Garaje?Transporte público cercano?Sobre vía principal Llama ahora y aparta tu cita Venta casa cucuta, venta casa en cucuta, venta casa santillana, venta casa bocono, vender casa cucuta, vendo casa cucuta, comprar casa cucuta, compro casa cucuta, inmobiliarias de cucuta, casa barata santillana bocono, cercana tamarindo, samanes, escobal, prados del este, centro comercial jardin plaza, comprar casa conjunto cerrado cucuta, casa condominio cucuta, comprar casa en cucuta sin intermediarios, arrendadoras en cucuta, arriendos en cucuta, arrendadora en norte de santander, arrendadora en pamplona, arrendadora en chinacota, arrendadora en los patios, arrendadora en villa del rosario, arrendadoras,casa directa en cucuta compra casa directa en cucuta, inmobiliarias de confianza en cucuta, inmobiliarias afiliadas a lonja norte de santander, lonja cucuta, las mejores inmobiliarias de cucuta,arriendo en cucuta, ventas en cucuta, realty cucuta, realtor cucuta, inmobiliaria proyecty cucuta, proyecty cucuta",Casa,Venta
pUfJ4iJv474gBQulWML/tw==,Propiedad,2020-09-02,2020-11-06,2020-09-02,3.37156313,-76.51973037,Colombia,Valle del Cauca,Cali,Lili,,,,,3.0,,,195000000.0,COP,,Casa VEHICULAR en venta Barrio Ciudad Corboba,"Casa en venta Barrio Ciudad Corboba 
2 pisos independientes 2 Apartamentos
Calle Vehicular 
Area 75 MTS 

Consta 
Primer pisos: local comercial 
sala comedor cocina 1 baños 3 habitaciones  zona de oficio 
Segundo piso: sala comedor cocina 2 baños 3 habitaciones zona de oficio 

Valor de venta 195 millones negociables 
SOLO DE CONTADO NO BANCOS NO CREDITOS",Apartamento,Venta
hwtJq7lt27vZVaqpQtgrhw==,Propiedad,2020-09-02,2020-09-03,2020-09-02,6.2195496,-75.6090151,Colombia,Antioquia,Medellín,Belén,,,,,2.0,,,280000000.0,COP,,Apartamento en Venta Loma de los Bernal ernal _ wasi2591657,"En el momento de invertir en la compra de un inmueble , se quieren cumplir muchos sueños , y entre ellos hacer una muy buena elección, y acá en este sector se hará como un hecho , ya que es una zona campestre con muy buenos habitantes, Cuenta con 2 rutas de buses, un alimentador del metro plus, cerca de estación de metro plus, acopios de taxis.Tiene cerca placas polideportivas, gimnasios, el morro de las 3 cruces el cual es una reserva forestal y es de gran atractivo para subir a realizar ejercicio, malls comerciales y de comidas rápidas, centros comerciales como Arkadia y Los Molinos. Cerca de bancos y cajeros electrónicos, supermercados Éxito, Euro, D1, Consumo.Tiene alrededor dos Iglesias ,  la Clínica de las Américas y L a Unidad Intermedia de Belén En la unida se disfruta de mucha zona verde que es su mayor atractivo, es muy tranquila y muy bien habitada, cuenta con una zona húmeda que incluye turco, piscina, gimnasio y salón social.En su zona verde la cual es muyyy amplia cuenta con canchas de tenis, futbol y básquet, parque infantil y herramientas multifuncionales, espacio muy amplio para sacar a jugar los niños y las mascotas.Se realizan actividades de integración familiar,  bingos, charlas especializadas, misas,  la fiesta de la familia,  la unidad la mantienen muy bonita.",Apartamento,Venta
Ggdsm5bBzZF8uL6eX+HyMg==,Propiedad,2020-09-02,2020-09-02,2020-09-02,4.743149,-74.0378329,Colombia,Cundinamarca,Bogotá D.C,Zona Norte,Usaquén,,,,1.0,,,200000000.0,COP,Mensual,VENTA APARTAMENTO EN TOBERIN,"HERMOSO APARTAMENTO  2DO PISO CON PARQUEADERO CUBIERTO PROPIO , EXCELENTE UBICACION",Apartamento,Venta
NYgwqiUZQZVLErlGjg8SWA==,Propiedad,2020-09-02,2020-09-03,2020-09-02,4.7110953,-74.0263401,Colombia,Cundinamarca,Bogotá D.C,Zona Norte,Usaquén,,,,4.0,,,2831337000.0,COP,,CASA EN VENTA EN BOSQUE MEDINA  BOGOTA SimiCRM815339,"815-339 DC INMOBILIARIAS Vende casas de 4 Niveles. Nivel uno parqueadero cubierto con capacidad para cuatro vehículos,  bahía exterior, depósito y cuarto auxiliar. Nivel dos Terraza frontal, entrada vivienda, baño social, family room, estudio. Nivel tres Sala principal con chimenea, estudio, balcón, comedor, cocina integral, zona de ropas, alcoba de servicio con baño, terraza interior con acceso y salida a la parte interna y sendero del conjunto. Nivel cuatro  Estar y hall de habitaciones, dos habitaciones auxiliares cada una con baño privado, habitación principal con vestier, baño privado y jacuzzi. 815-339",Casa,Venta
w0T3xLXsy81ut8g61sbzwA==,Propiedad,2020-09-02,2020-09-13,2020-09-02,4.6276195104,-74.0771513031,Colombia,Cundinamarca,Bogotá D.C,Zona Chapinero,Teusaquillo,,3.0,3.0,,,,275000000.0,COP,,VENDO APARTAMENTO EN LA SOLEDAD,"Vendo apartamento en muy buen precio en la soledad, tiene 70 mts, 3 alcobas, 2 baños, garaje y depósito. Tiene 20 años de construido. Esta muy bien situado. Valor 270 millones negociables.",Apartamento,Venta
jbPjq4LjDy4y+aeGj2Qlfw==,Propiedad,2020-12-10,9999-12-31,2020-12-10,1.7986623,-77.1654039,Colombia,Cauca,,,,,3.0,3.0,,,,427000000.0,COP,,"APARTAMENTO EN VENTA,MIRALAGOS CONJUNTO RESIDENCIAL ,JAMUNDÍ","Apartamento  con características arquitectónicas únicas  especiales por estar ubicado frente a amplia zona verde con  2 grandes lagos   al ingresar al apartamento haces parte de un cuadro con vida propia con corrientes de aire natural que aporta frescura,  sin construcciones al frente de las habitaciones.  el entorno natural es la constante.  Senderos peatonales, ciclo ruta, plazoleta, 2 -parqueaderos privados.

 

Distribuida de la siguiente manera: Apartamento con baño social, cocina abierta moderna- sala comedor-2 miradores- estudio-baño de alcobas- habitación ppal. con vestier y baño- 2 habitaciones para hijos – estar de televisión, depósito-pisos en porcelanato-sistema contra incendio.

Al sur de la ciudad de Cali en uno de los sectores de mayor expansión residencial y comercial en las afueras de Jamundí; en el cruce de  la avenida cañasgordas y avenida el lago.
 
",Apartamento,Venta
p8EQhzLTPgrBYGMwBA7sKA==,Propiedad,2020-12-10,2021-03-01,2020-12-10,3.4734429,-76.5219746,Colombia,Valle del Cauca,Cali,,,,7.0,7.0,,,,630000000.0,COP,,VENTA CASA INDEPENDIENTE CALI NORTE PRADOS DEL NORTE,"VENTA CASA INDEPENDIENTE CALI NORTE PRADOS DEL NORTE

Área total del Lote 318 mts2, 12mts de frente y 26.5mts de fondo. Antejardin con una Casa de 2 pisos y Apartamento en 1er piso totalmente independiente y remodelado con 2 habitaciones, baño, sala comedor patio y cocina. La Casa Sala, Comedor, baño social patio interno, cocina, habitación, zona de oficios y Patio. 2do piso: 4 habitaciones, hall, balcón, y terraza. A...P.
",Casa,Venta
TMZ8i4QLiy5lK71HA11Fpg==,Propiedad,2020-12-10,2021-02-23,2020-12-10,4.508056,-74.1140039,Colombia,Cundinamarca,Bogotá D.C,Zona Sur,Usme,,,1.0,1.0,,,98654321.0,COP,,Casa para la venta exclusiva,<b>Casa para la venta exclusiva</b><br><br>Casa para la venta exclusiva<br /><br><br> Características adicionales: <br>  <br><br> Ref#623217.,Casa,Venta
AmB7lI7O0s1ssCiJJio7rQ==,Propiedad,2020-12-10,2020-12-18,2020-12-10,,,Colombia,Cundinamarca,Bogotá D.C,Zona Suroccidental,Bosa,,,,1.0,,,110000000.0,COP,Mensual,SE VENDE HERMOSO APARTAMENTO CON 2 ALTILLOS 240,"Se vende hermoso Apartamento de 44 mts, ubicado en un 4to piso. Cuenta con sala comedor, 3 alcobas, 1 baño, cocina integral, 1 altillo en la sala y 1 altillo en la habitacion principal. Papeles al dia. Totalmente terminado.",Apartamento,Venta
uwSJNYa3R01maoLC0qvrew==,Propiedad,2020-12-10,2020-12-11,2020-12-10,6.1510099,-75.4354788,Colombia,Antioquia,Rionegro,,,,,,2.0,,,370000000.0,COP,,"Aparta Suite, ¡Precio negociable!","1 ALCOBA, 2 BAÑOS, VESTIER, COCINA INTEGRAL, BALCÓN TERRAZA, PARQUEADERO, CUARTO UTIL, ZONAS COMUNES",Apartamento,Venta
fjOgWa19xsfXLY+SfpzL4w==,Propiedad,2020-12-10,2020-12-11,2020-12-10,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,275000000.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,"Codigo Inmueble 248 se vende apartamento ubicado en el sector de la américa tercer piso, cerca a la iglesia, excelentes rutas de transporte, instituciones educativas, bancos, comercio.Las comodidades son: Sala comedor, cocina integral, red de gas, 3 alcobas con closet, 2 baños uno de ellos cabinados, parqueadero cubierto y cuarto útil.",Apartamento,Venta
Il1YYY9WhADY2EGwRhPQSQ==,Propiedad,2020-12-10,2020-12-11,2020-12-10,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,320000000.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,"Codigo Inmueble 344 Se Vende apartamento cuarto piso, parqueadero cubierto, cuarto útil, vídeo cámara.Las comodidades son: 3 alcobas cada una de ellas con closet, sala comedor, cocina integral con alacenas, red de gas, zona de ropa, balcón, 2 baños cabinados con lavamanos y calentador a gas, sala de estudio.",Apartamento,Venta
KtwYspoWDl7QykFuVWpJ5g==,Propiedad,2020-12-10,2020-12-12,2020-12-10,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,370000000.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,"Codigo Inmueble 331 Vendo Apartamento en excelentes condiciones en conquistadores. piso 8. (Último piso), parqueadero cubierto, cuarto útil.Las comodidades son: 2 alcobas cada una de ellas con closet, Sala comedor, 2 baños. cabinados, Closet de Linos, cocina integral abierta, red de gas, balcón. Patio de ropas, piso en madera laminada.",Apartamento,Venta
AtHA2r25lfOO0XOqIPZKgQ==,Propiedad,2020-12-10,9999-12-31,2020-12-10,,,Colombia,Antioquia,Bello,,,,3.0,3.0,2.0,64.0,64.0,235000000.0,COP,,Apartamento En Venta En Bello Madera Cod. VRPR8778,"CODIGO: 8778 SE VENDE APARTAMENTO: 3 habitaciones, 3 closet, sala comedor, cocina integral, zona de ropas, balcon, 2 baos, red de gas, calentador, 1 parqueadero cubierto, ascensor, porteria 24/7, shut de basuras, piscina, jacuzzi, juegos infantiles, salon social, zonas verdes",Apartamento,Venta
R8dkFly/1AlX2GS8E8GOMA==,Propiedad,2020-12-10,2021-05-05,2020-12-10,6.241,-75.603,Colombia,Antioquia,Medellín,Laureles,,,3.0,3.0,2.0,187.0,187.0,350000000.0,COP,,Apartamento En Arriendo/venta En Medellin Castellana Cod. VRPR6948,"CODIGO 6948 APARTAMENTO EN LA CASTELLANA  CON UN REA DE 187 MTS, ES PRIMER PISO,  CON 3 HABITACIONES, 2 BAOS, SALA COMEDOR, COCINA INTEGRAL, PATIO DESCUBIERTO, 1 PARQUEADERO Y DOS UTIL.  PRECIO PARA COMERCIO (OFICINA) $ 2.600.000",Apartamento,Venta
R8kr7En8/n3CgepFAZlWgg==,Propiedad,2020-12-10,9999-12-31,2020-12-10,6.159,-75.639,Colombia,Antioquia,La Estrella,,,,3.0,3.0,2.0,60.0,60.0,205000000.0,COP,,Apartamento En Venta En La Estrella La Aldea Cod. VRPR8417,"CODIGO: 8417 APARTAMENTO EN VENTA: 3 alcobas, vestier, 2 closet, sala comedor, cocina integral, zona de ropas, balcon, 2 baos, calentador,  piso en porcelanato, iluminacion natural, deteccion de humo, citofono, puerta electrica, 1 parqueadero, porteria 24/7, shut de basura (no tiene cuarto util), piscina, zonas verdes, juego de nios. admon: 185mil, predial: 104mil trimestral",Apartamento,Venta
nVGSl/f7fKwwclbkOM/mQQ==,Propiedad,2020-12-10,2020-12-17,2020-12-10,4.11519242,-73.60820465,Colombia,Meta,Villavicencio,,,,,,3.0,,,370000000.0,COP,Mensual,VENDO CASA DE DOS PISOS URBANIZACIÓN LA ROSITA.,"PRIMER PISO; garaje cubierto, sala comedor, un baño social, un estudio, cocina, patio de ropas y zona de lavandería.                 SEGUNDO PISO; cuatro (4) habitaciones dos baños la habitación principal cuenta con su bañó privado y las otras dos habitaciones tienen su bañó auxiliar.",Casa,Venta
7Sv27RNg7fvddxnP/lvhQA==,Propiedad,2020-12-10,2020-12-11,2020-12-10,11.004,-74.83,Colombia,Atlántico,Barranquilla,,,,,,3.0,,,230000000.0,COP,,Apartamento En Venta En Barranquilla Tabor CodVBFNC13295,"CÓMODO APARTAMENTO CON 3 ALCOBAS, DOS BAÑOS, BAÑO AUXILIAR COCINA Y CUARTO DE SERVICIO Y ZONA DE LABORES. EL EDIFICIO ESTA UBICADO EN ZONA RESIDENCIAL, CERCA AL SAO DE LA 93, RESTAURANTES, CENTRO COMERCIAL, ENTRE OTROS PUNTOS DE INTERÉS.",Apartamento,Venta
67fgk6gStSWFTKi/Mmiv9w==,Propiedad,2020-12-10,2020-12-11,2020-12-10,,,Colombia,Antioquia,Medellín,,,,,,4.0,,,585000000.0,COP,,Apartamento en Venta Ubicado en ENVIGADO,"Codigo Inmueble 6529 Lo conocerás y no te querrás ir Cómodo apartamento con 3 habitaciones, sala-comedor, cocina integral red de gas, 4 baños completos, garaje paralelo y cuarto útil. Su ambiente cálido con cómodos espacios comunes, lo convierten en una excelente alternativa para vivir. Unidad que cuenta con amplios espacios para la recreación, piscina, juegos infantiles, Gimnasio, zonas verdes, espacios que te llaman a disfrutar, buenas rutas de acceso, cerca de supermercados, restaurantes. Porque los asuntos importantes deben quedar en manos de expertos, llámanos para ampliarte la información.",Apartamento,Venta
/YZiMo48KxfnYP/p/LjIDA==,Propiedad,2020-12-10,9999-12-31,2020-12-10,6.191,-75.559,Colombia,Antioquia,Medellín,El Poblado,,,3.0,3.0,5.0,300.0,300.0,1250000000.0,COP,,Apartamento En Venta En Medellin Poblado Cod. VRPR6048,"CODIGO 6048APARTAMENTO PARA LA VENTA EN EL SECTOR DEL POBLADO, CUENTA CON 300 METROS APROXIMADAMENTE DISTRIBUIDO EN TRES HABITACIONES MAS LA DEL SERVICIO, CINCO BAOS, SALA, COMEDOR, SALA, STAR.   LA UNIDAD CUENTA CON GIMNASIO, PISCINA , JUEGOS DE NIOS, PARQUEADERO VISITANTES, PORTERIA 24 HORAS.",Apartamento,Venta
tphHK8cqs/v+7TcNpUo/oQ==,Propiedad,2020-12-10,9999-12-31,2020-12-10,6.178,-75.573,Colombia,Antioquia,Envigado,,,,4.0,4.0,5.0,157.0,157.0,600000000.0,COP,,Apartamento En Venta En Envigado Loma De Los Benedictinos Cod. VRPR6963,"CODIGO 6963 APARTAMENTO EN LA LOMA DE LOS BENEDICTINOS  CON UNA REA DE 157 MTS PISO EN PORCELANATO, ES UN 5 PISO CON ASCENSOR CON 4 HABITACIONES, 5 BAOS, SALA COMEDOR, ESTAR, BALCN, COCINA INTEGRAL, ZONA DE ROPAS, PARQUEADERO DOBLE Y TIL. PORTERA 24-7",Apartamento,Venta
etMAcoEcVf+tjoxptkk6mA==,Propiedad,2020-12-10,9999-12-31,2020-12-10,6.151,-75.567,Colombia,Antioquia,Envigado,,,,5.0,5.0,5.0,2000.0,290.0,3000000000.0,COP,,Casa Campestre En Venta En Envigado Loma Del Escobero Cod. VRPR8232,"CDIGO 8232    CASA CAMPESTRE   EN LA LOMA DEL ESCOBERO  EN UNIDAD TIENE UN REA DE LOTE DE 2000 MTS  Y CONSTRUIDO DE 290 MTS   EN UN SOLO NIVEL, 1700 MTS DE ZONA VERDE,   CON 5 HABITACIONES CADA UNA CON BAO, SAL COMEDOR, COCINA INTEGRAL,  PARQUEADEROS PARA 9 CARROS  3 CUBIERTOS Y 6 DESCUBIERTOS",Casa,Venta
8su8cfTTQp3tzkF8+EfkpA==,Propiedad,2020-12-10,2020-12-10,2020-12-10,4.1146846,-73.6111222,Colombia,Meta,Villavicencio,,,,,,7.0,,,900000000.0,COP,Mensual,Vendo Casa Conjunto Cerrado Balmoral.,"garaje para 4 carros y dos cubiertos, sala comedor,  cocina, un Bañó social, 5 habitaciones cada una de ellas cuenta con su bañó privado, una cabaña con bañó privado, una piscina, una alcoba con su bañó privado para la empleada del servicio doméstico.",Casa,Venta
Qf/I99dqlA/aOnZRGrkLkA==,Propiedad,2020-12-10,2021-04-28,2020-12-10,4.7099746,-74.078476,Colombia,Cundinamarca,Bogotá D.C,Zona Noroccidental,Suba,,,,9.0,,,1297000000.0,COP,,CASA EN VENTA EN NIZA  BOGOTA SimiCRM8151031,"5-1031 DC Inmobiliarias S.A.S vende casa en el sector de Niza norte sobre la calle 127, anteriormente funcionaba una IPS con 12 consultorios todos con lavamanos, 9 baños, 2 oficinas, recepción, 2 duchas, vestidores, sótano, acceso para discapacitados, sala de espera y parqueadero para 4 vehículos.",Casa,Venta
eoraqGRO/3oXz8aPU4QuDA==,Propiedad,2021-04-04,2021-04-05,2021-04-04,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,250000000.0,COP,,Apartamento en Venta Ubicado en BELLO,"Codigo Inmueble 315 Se vende moderno apartamento en Niquía, ubicado en un vigésimo cuarto piso, excelente vista panorámica, unidad cerrada y parqueadero, cerca a Plaza Navarra.El apartamento tiene las siguientes comodidades: 3 alcobas cada una de ellas con closet, sala comedor, cocina integral con alacenas, red de gas, zona de ropa, balcón, piso en cerámica, 2 baños cabinados con lavamanos y calentador a gas.En zonas comunes: Salón social, piscina, turco, gimnasio, juegos infantiles, cancha deportiva, zonas verdes, shut de basuras, parqueadero, ascensor, citofonía, portería las 24 horas.",Apartamento,Venta
rvF3AbqtToBuZs+OUNx/fg==,Propiedad,2021-04-04,2021-04-05,2021-04-04,,,Colombia,Antioquia,Medellín,,,,,,2.0,,,245000000.0,COP,,Apartamento en Venta Ubicado en MEDELLIN,"Codigo Inmueble 356 Se Vende Apartamento En El Barrio Calasanz, quinto piso, parqueadero cubierto.El Apartamento cuenta con: sal comedor, cocina integral, red de gas, 2 habitaciones, 2 baños cabinados, estudio, shut de basuras, salon cial, gimnasio, juegos infantiles,ascensor, piscina, zonas verdes.",Apartamento,Venta
