id,fecha_publicacion,ciudad,zona,tipo,area,dormitorios,banos,precio_millones,precio_m2,segmento,precio_estimado,diferencia_pct,estado_precio,dias_publicado,esta_activo
HTw20CQYngB6eOgaOBuRhQ==,2020-10-08,Bogotá D.C,Zona Suroccidental,Apartamento,45.0,3.0,1.0,155.0,3444444.4444444445,Económicos estándar,134.93505004720018,14.870080046497272,Cerca del valor estimado,1.0,False
31m7nFfBQ1MH7z7ejQHXTg==,2020-07-26,Armenia,Sin dato,Apartamento,35.0,1.0,1.0,60.0,1714285.7142857143,Económicos estándar,97.86612710295054,-38.691760084791305,Por debajo del valor estimado,110.0,False
iEA6KRoDFnM5WuWPBygkAQ==,2020-07-26,Bogotá D.C,Zona Noroccidental,Apartamento,48.0,2.0,1.0,160.0,3333333.3333333335,Económicos estándar,149.6402309393449,6.923117530374793,Cerca del valor estimado,83.0,False
hi/tRQ1lac42SoOAmkIEAA==,2020-07-26,Cali,Sin dato,Apartamento,74.0,3.0,2.0,180.0,2432432.4324324327,Económicos estándar,243.95565999416505,-26.216100087899065,Por debajo del valor estimado,17.0,False
rXLDsFFujG6QQ4xrYM6Njw==,2020-07-26,Cali,Sin dato,Apartamento,84.0,3.0,2.0,260.0,3095238.095238095,Económicos estándar,270.19295121495173,-3.7724711799911983,Cerca del valor estimado,142.0,False
PE23ne1xExaAdGGOsio1iA==,2020-07-26,La Mesa,Sin dato,Casa,400.0,6.0,6.0,950.0,2375000.0,Grandes propiedades,1131.746658478992,-16.058952515331477,Por debajo del valor estimado,26.0,False
Z69D1DTY8W8yiRiYXGSzgA==,2020-11-01,Sin dato,Sin dato,Casa,120.0,2.0,1.0,140.0,1166666.6666666667,Económicos estándar,148.1661800027397,-5.511500669443397,Cerca del valor estimado,12.0,False
6ia28bBMVvHAZ17mW7JA9A==,2020-11-01,Sin dato,Sin dato,Casa,72.0,3.0,1.0,95.0,1319444.4444444445,Económicos estándar,127.42681358959268,-25.447402062513063,Por debajo del valor estimado,313.0,False
BlZV0EXij4l0Bwitd7TKuw==,2020-11-01,Bogotá D.C,Zona Occidental,Casa,90.0,4.0,2.0,335.0,3722222.222222222,Económicos estándar,300.3790740223477,11.525744957545395,Cerca del valor estimado,31.0,False
RSA7/nd5vb6kCduLkO72wQ==,2020-11-01,Bogotá D.C,Zona Sur,Casa,140.0,6.0,2.0,279.9,1999285.7142857143,Económicos estándar,363.169441971477,-22.928537577238377,Por debajo del valor estimado,163.0,False
XoIaSYMHP1Y3M5Egj2H2PA==,2020-11-01,Cali,Lili,Apartamento,62.0,3.0,2.0,150.0,2419354.8387096776,Económicos estándar,170.1983601450242,-11.867540984421582,Cerca del valor estimado,12.0,False
UrxQTymgKTjk0fOp6P9Z5Q==,2020-11-01,Cali,Sin dato,Apartamento,60.0,2.0,2.0,190.0,3166666.6666666665,Económicos estándar,180.7954723512463,5.091127299289497,Cerca del valor estimado,227.0,False
y+DA9s8T+FJS/t02dNCGTg==,2020-11-01,Cali,Sin dato,Apartamento,58.0,3.0,2.0,155.0,2672413.793103448,Económicos estándar,146.69937364618204,5.658256165317984,Cerca del valor estimado,7.0,False
wEw9qWBjfNLcVk7AE/KS7Q==,2020-11-01,Pereira,Sin dato,Apartamento,90.0,3.0,2.0,330.0,3666666.6666666665,Económicos estándar,248.73417439546435,32.67175722919782,Por encima del valor estimado,11.0,False
hLEztAYOeWzIMvtN8xZoTQ==,2020-11-01,Manizales,Sin dato,Apartamento,120.0,3.0,2.0,270.0,2250000.0,Económicos estándar,336.17630517972776,-19.68499985278509,Por debajo del valor estimado,11.0,False
Btj9StxuL+797m2SVHGexw==,2020-11-01,Bogotá D.C,Zona Noroccidental,Apartamento,75.0,3.0,2.0,320.0,4266666.666666667,Económicos estándar,350.8991843691251,-8.805715642992494,Cerca del valor estimado,11.0,False
ZaMdf59YEyBaZFaSGk/fvQ==,2020-11-01,Bogotá D.C,Zona Noroccidental,Apartamento,92.0,3.0,2.0,460.0,5000000.0,Económicos estándar,432.6633955276123,6.318215211862799,Cerca del valor estimado,166.0,False
D3hqzn2jg7+YAqpO7dNGCg==,2020-11-01,Bogotá D.C,Zona Noroccidental,Apartamento,73.0,3.0,2.0,340.0,4657534.2465753425,Económicos estándar,304.82346010773136,11.5399713263003,Cerca del valor estimado,31.0,False
sC5Rrwm7H0R7tdycHv03WQ==,2020-11-01,Bogotá D.C,Zona Norte,Apartamento,90.0,2.0,2.0,400.0,4444444.444444444,Compactos en zona cara,532.2056025780903,-24.841076820248585,Por debajo del valor estimado,12.0,False
l1cUyzSDPnFAZx/VDu3ZnA==,2020-11-01,Bucaramanga,Sin dato,Apartamento,92.0,3.0,2.0,380.0,4130434.782608696,Económicos estándar,270.02432997386455,40.72805959254853,Por encima del valor estimado,7.0,False
UCP5Z6ATu/8RtfOKzo+wRQ==,2020-11-01,Bogotá D.C,Zona Chapinero,Casa,310.0,4.0,3.0,820.0,2645161.290322581,Amplios de precio alto,1323.600111651574,-38.047753790469784,Por debajo del valor estimado,12.0,False
QYiL/Z5Ey44m5kERlcF43g==,2020-11-01,Medellín,El Poblado,Apartamento,190.0,3.0,3.0,950.0,5000000.0,Amplios de precio alto,726.439693695868,30.774792215267908,Por encima del valor estimado,12.0,False
PLAFIe7nVS2YMYDeNFCbEg==,2020-11-01,Medellín,El Poblado,Apartamento,153.0,3.0,3.0,1015.0,6633986.928104575,Amplios de precio alto,623.3795431749085,62.822154033246846,Por encima del valor estimado,11.0,False
oDbYNocFeAHWQA8Mfymwpw==,2020-11-01,Bogotá D.C,Zona Norte,Apartamento,209.0,3.0,3.0,890.0,4258373.205741627,Amplios de precio alto,1243.7293249100885,-28.44102151693338,Por debajo del valor estimado,12.0,False
0C3wWOr36w9wxBlN0OCk3Q==,2020-11-01,Bogotá D.C,Zona Norte,Apartamento,87.0,3.0,3.0,495.0,5689655.172413793,Amplios de precio alto,472.81285860534103,4.692584178041289,Cerca del valor estimado,242.0,False
8zR3QqZIZgM1LWwFaPnBLA==,2020-11-01,Envigado,Sin dato,Casa,315.0,3.0,4.0,2200.0,6984126.984126984,Amplios de precio alto,1234.6406224034226,78.18950389930902,Por encima del valor estimado,12.0,False
GfHGMqgKKmgaR0ke3WD/4g==,2020-11-01,Bogotá D.C,Zona Norte,Apartamento,150.0,3.0,4.0,700.0,4666666.666666667,Amplios de precio alto,975.6606025470812,-28.253739243691456,Por debajo del valor estimado,7.0,False
MMaxQhuN8X7KjptL55yOlw==,2020-11-01,Cali,Pance,Casa,800.0,4.0,5.0,1200.0,1500000.0,Grandes propiedades,1465.5684427230149,-18.120507714371275,Por debajo del valor estimado,12.0,False
Fieybj6TtzzAvnqk32mYrA==,2020-11-01,Cali,Sin dato,Apartamento,290.0,4.0,5.0,1000.0,3448275.8620689656,Grandes propiedades,1142.1485667575628,-12.445715986065395,Cerca del valor estimado,12.0,False
dbgq7BX0lRO8CJc7W6KxUQ==,2020-11-01,Bogotá D.C,Zona Norte,Apartamento,330.0,3.0,5.0,3300.0,10000000.0,Amplios de precio alto,2372.1314693499094,39.11539232285368,Por encima del valor estimado,12.0,False
7inOiPgKQLigfXLubzwOAA==,2020-11-15,Sin dato,Sin dato,Apartamento,70.0,3.0,1.0,140.0,2000000.0,Económicos estándar,130.04340799465544,7.6563604098669575,Cerca del valor estimado,254.0,False
m6Im2R/skzXB52mzPeRkWQ==,2020-11-15,Itagui,Sin dato,Apartamento,45.0,2.0,1.0,145.0,3222222.222222222,Económicos estándar,138.50375010111082,4.690306142719434,Cerca del valor estimado,184.0,False
QSria7eZ+/LGlPWRgHFLVg==,2020-11-15,Bogotá D.C,Zona Suroccidental,Apartamento,48.0,3.0,1.0,99.9,2081250.0,Económicos estándar,136.80955682858894,-26.978785462212667,Por debajo del valor estimado,177.0,False
RgZ+JqbfcNkluCCeTYZ5pw==,2020-11-15,Bucaramanga,Antonia Santos,Apartamento,26.0,1.0,1.0,90.0,3461538.4615384615,Compactos en zona cara,109.21770819446765,-17.595780493992372,Por debajo del valor estimado,239.0,False
0RjMWKhhDjhpH5G7xmnMnQ==,2020-11-15,Jamundí,Sin dato,Casa,90.0,2.0,2.0,105.0,1166666.6666666667,Económicos estándar,163.89965389922773,-35.93641139440213,Por debajo del valor estimado,16.0,False
35sNKKPDR2NP0Mdgw2FpFA==,2020-11-15,Cali,Sin dato,Apartamento,155.0,3.0,2.0,660.0,4258064.516129033,Económicos estándar,401.29690526695197,64.46675549639555,Por encima del valor estimado,96.0,False
weaBBBHY3Ol9XwRNwBvvSg==,2020-11-15,Cali,Lili,Apartamento,85.0,3.0,2.0,270.0,3176470.588235294,Económicos estándar,288.9593608764113,-6.561255125602348,Cerca del valor estimado,16.0,False
RL+XpdOXMsbDDUA+g4dDMQ==,2020-11-15,Cali,Sin dato,Apartamento,86.0,3.0,2.0,135.0,1569767.441860465,Económicos estándar,288.9593608764113,-53.28062756280117,Por debajo del valor estimado,213.0,False
3dreCND4y5ia7XKFMt/9hA==,2020-11-15,Cali,Sin dato,Apartamento,70.0,3.0,2.0,320.0,4571428.571428572,Económicos estándar,207.77661163347477,54.01155957076209,Por encima del valor estimado,72.0,False
R+ITMHnXVz03KBQPOgiJsQ==,2020-11-15,Armenia,Sin dato,Apartamento,70.0,3.0,2.0,140.0,2000000.0,Económicos estándar,159.81834539794417,-12.400544723821866,Cerca del valor estimado,,True
yJNj0fTMIoTGFvKAffqrOQ==,2020-11-15,Pereira,Sin dato,Apartamento,107.0,3.0,2.0,270.0,2523364.4859813084,Económicos estándar,309.4141715474523,-12.738321373689148,Cerca del valor estimado,5.0,False
BpjAjv5bfrJRJwykP4oBIg==,2020-11-15,Envigado,Sin dato,Apartamento,55.0,1.0,2.0,383.0,6963636.363636363,Compactos en zona cara,326.53990200664776,17.290413100020714,Por encima del valor estimado,5.0,False
fNwkf04HkNqM65mliKG7zg==,2020-11-15,Envigado,Sin dato,Apartamento,79.0,3.0,2.0,353.0,4468354.4303797465,Económicos estándar,353.75921495344556,-0.21461347757272597,Cerca del valor estimado,121.0,False
qpsvG0Kx8gdj9j1vAEl3TA==,2020-11-15,Sabaneta,Sin dato,Apartamento,60.0,3.0,2.0,250.0,4166666.6666666665,Económicos estándar,234.83725073137464,6.4567053231132014,Cerca del valor estimado,184.0,False
4w+n+u4BzLjb7pk2kj6nPw==,2020-11-15,Manizales,Sin dato,Apartamento,63.0,3.0,2.0,230.0,3650793.6507936507,Económicos estándar,181.55756677010015,26.681583197929044,Por encima del valor estimado,16.0,False
c5miFI7O2JCfq81o3JnFGQ==,2020-11-15,Manizales,Sin dato,Apartamento,74.0,2.0,2.0,187.0,2527027.027027027,Económicos estándar,298.36998610497375,-37.32613576815702,Por debajo del valor estimado,16.0,False
zYSncOso0kWqUKP26IVWZA==,2020-11-15,Bogotá D.C,Zona Norte,Apartamento,86.0,3.0,2.0,400.0,4651162.790697674,Económicos estándar,429.51636358028406,-6.871999784652429,Cerca del valor estimado,198.0,False
va9S6589kFV+Yr1AHUr50g==,2020-11-15,Bogotá D.C,Zona Chapinero,Apartamento,123.0,2.0,2.0,1000.0,8130081.300813008,Compactos en zona cara,816.5498150229304,22.46650254545927,Por encima del valor estimado,8.0,False
LIa0Rl0nz+wMCtHQhEYzTw==,2020-11-15,Bogotá D.C,Zona Norte,Apartamento,78.0,3.0,2.0,410.0,5256410.256410256,Económicos estándar,350.8991843691251,16.84267683241587,Por encima del valor estimado,16.0,False
HC4j/lsxtKBJBQXZ2Ibs+A==,2020-11-15,Bogotá D.C,Zona Chapinero,Apartamento,72.0,2.0,2.0,550.0,7638888.888888889,Compactos en zona cara,410.7822597488291,33.890884269514196,Por encima del valor estimado,8.0,False
G53cKXgGHDLhrauis6CTKw==,2020-11-15,Bogotá D.C,Zona Noroccidental,Apartamento,106.0,2.0,2.0,695.0,6556603.773584906,Compactos en zona cara,658.5631901076307,5.532773534824249,Cerca del valor estimado,8.0,False
G01ytOdRjzKzy1QoKB9gcw==,2020-11-15,Bogotá D.C,Zona Noroccidental,Apartamento,43.0,2.0,2.0,270.0,6279069.76744186,Compactos en zona cara,189.90675296646643,42.17503895065615,Por encima del valor estimado,8.0,False
Sa2Jiy07yspy2fIQyNDRCA==,2020-11-15,Bogotá D.C,Zona Norte,Apartamento,63.0,1.0,2.0,360.0,5714285.714285715,Compactos en zona cara,450.8359407918231,-20.14833614025623,Por debajo del valor estimado,122.0,False
v9e/3869eDlupArfXEa+LQ==,2020-11-15,Bogotá D.C,Zona Noroccidental,Apartamento,64.0,2.0,2.0,350.0,5468750.0,Compactos en zona cara,353.771186193766,-1.0659958586057627,Cerca del valor estimado,8.0,False
VHM7sn+Er4MWFZvmTm8DpA==,2020-11-15,Bogotá D.C,Zona Chapinero,Apartamento,72.0,1.0,2.0,590.0,8194444.444444444,Compactos en zona cara,513.4584671178011,14.907054374202819,Cerca del valor estimado,16.0,False
+bAozI+HC8wKpPthumOMow==,2020-11-15,Bucaramanga,Sin dato,Apartamento,110.0,3.0,2.0,280.0,2545454.5454545454,Económicos estándar,305.1435693287924,-8.239914537310861,Cerca del valor estimado,239.0,False
B4EEcrWf+gqMIq5aqJwfIw==,2020-11-15,Manizales,Sin dato,Casa,90.0,3.0,3.0,290.0,3222222.222222222,Económicos estándar,236.12867056138268,22.81439577436372,Por encima del valor estimado,4.0,False
Ecix0Zju7IzG09gSOADTdg==,2020-11-15,Bogotá D.C,Zona Noroccidental,Casa,264.0,4.0,3.0,1500.0,5681818.181818182,Amplios de precio alto,1148.2886471210895,30.629176188469426,Por encima del valor estimado,8.0,False
uWzzzxQmuSbUX5JaW95FZw==,2020-11-15,Bogotá D.C,Zona Occidental,Casa,78.0,3.0,3.0,210.0,2692307.6923076925,Económicos estándar,322.66535349741275,-34.91709050141826,Por debajo del valor estimado,240.0,False
QFESuMGBgh8/2QbxUWRBgQ==,2020-11-15,Cali,Lili,Apartamento,90.0,3.0,3.0,240.0,2666666.6666666665,Económicos estándar,295.1478988287063,-18.6848353139428,Por debajo del valor estimado,15.0,False
nBs0Bq+g2I2wEfBYSS00Ag==,2020-11-15,Cali,Sin dato,Apartamento,115.0,3.0,3.0,430.0,3739130.434782609,Económicos estándar,416.11893265904547,3.335841330807275,Cerca del valor estimado,16.0,False
h+LN4fqdlWPSl5Iovn+CeA==,2020-11-15,Medellín,Laureles,Apartamento,122.0,3.0,3.0,430.0,3524590.1639344264,Económicos estándar,587.4578459920485,-26.803258662099783,Por debajo del valor estimado,,True
HoQqD4ta1cfzNPXyqoriyQ==,2020-11-15,Medellín,Laureles,Apartamento,153.0,4.0,3.0,650.0,4248366.013071896,Amplios de precio alto,489.839239354807,32.69659671531198,Por encima del valor estimado,,True
09knUbpPogVzLBERFGsmWQ==,2020-11-15,Bogotá D.C,Zona Norte,Apartamento,114.0,3.0,3.0,650.0,5701754.385964912,Amplios de precio alto,647.2976379477457,0.41748368815652664,Cerca del valor estimado,8.0,False
DAe01oMV/7p3IMeB78dRaw==,2020-11-15,Bogotá D.C,Zona Norte,Apartamento,116.0,3.0,3.0,670.0,5775862.068965517,Amplios de precio alto,647.2976379477457,3.507252417022881,Cerca del valor estimado,16.0,False
MJxwhb7/fEZCN6x+nkb48w==,2020-11-15,Bogotá D.C,Zona Chapinero,Apartamento,150.0,3.0,3.0,1025.0,6833333.333333333,Amplios de precio alto,888.9874680600007,15.29971308108692,Por encima del valor estimado,8.0,False
gCDDSGZ2XDTO1sLnNjManw==,2020-11-15,Sin dato,Sin dato,Casa,98.0,3.0,4.0,260.0,2653061.224489796,Amplios de precio alto,271.478262088125,-4.2280593664619195,Cerca del valor estimado,16.0,False
jdUnz86WTbMUJbJdI3gckA==,2020-11-15,Sin dato,Sin dato,Casa,96.0,3.0,4.0,298.0,3104166.6666666665,Amplios de precio alto,269.3377747097071,10.641739845510015,Cerca del valor estimado,16.0,False
mB2h+2fjWEM1lw/jvRB7Rw==,2020-11-15,Cali,Pance,Apartamento,290.0,3.0,4.0,1780.0,6137931.0344827585,Amplios de precio alto,1227.9334602549393,44.958994734978766,Por encima del valor estimado,16.0,False
qC0UJYinrSLUfUFvrnA4sQ==,2020-11-15,Medellín,El Poblado,Apartamento,153.0,3.0,4.0,1050.0,6862745.098039215,Amplios de precio alto,754.4931386351694,39.166275507738064,Por encima del valor estimado,16.0,False
DSQ5PZ/KXHL8P3o9eBl+vQ==,2020-11-15,Bogotá D.C,Zona Norte,Apartamento,280.0,4.0,4.0,1050.0,3750000.0,Amplios de precio alto,1766.8468723401752,-40.5720995725406,Por debajo del valor estimado,228.0,False
dCmjmPxxLt+tt5TCxD/E9w==,2020-11-15,Bogotá D.C,Zona Norte,Apartamento,158.0,3.0,4.0,980.0,6202531.645569621,Amplios de precio alto,1015.5959642133101,-3.5049336022995226,Cerca del valor estimado,,True
ZS9LICY2QiVN+igVsuOE7w==,2020-11-15,Bogotá D.C,Zona Chapinero,Apartamento,250.0,3.0,4.0,2200.0,8800000.0,Amplios de precio alto,1782.536601038498,23.419625645739313,Por encima del valor estimado,8.0,False
TlUXPdj52uxNI6PXlwHm0w==,2021-04-01,Cali,Sin dato,Apartamento,45.0,2.0,1.0,148.0,3288888.888888889,Económicos estándar,125.6731288968363,17.765827348415574,Por encima del valor estimado,12.0,False
g1yuISngZ2s8V8zpbLWhew==,2021-04-01,Cartagena,Sin dato,Apartamento,55.0,1.0,1.0,350.0,6363636.363636363,Compactos en zona cara,276.3951023050765,26.630319090705406,Por encima del valor estimado,,True
2/E1FDPcrDp58KPg7MICVQ==,2021-04-01,Bucaramanga,San Alonso,Apartamento,40.0,1.0,1.0,144.0,3600000.0,Compactos en zona cara,123.9073632880654,16.215853665792515,Por encima del valor estimado,102.0,False
ADtqPWDXDMpoks2ttrYOgQ==,2021-04-01,Medellín,Robledo,Casa,150.0,3.0,2.0,410.0,2733333.3333333335,Económicos estándar,507.73181108374774,-19.24870747711086,Por debajo del valor estimado,,True
PsSH6jQg/0FX2nMoaB2GdA==,2021-04-01,Sin dato,Sin dato,Apartamento,68.0,2.0,2.0,290.0,4264705.882352941,Compactos en zona cara,193.5558843479134,49.82752964447722,Por encima del valor estimado,,True
q1WEreEjHi5nOeih+mhuJg==,2021-04-01,Cali,Sin dato,Apartamento,101.0,3.0,2.0,380.0,3762376.2376237623,Económicos estándar,332.7675805860871,14.193816396033768,Cerca del valor estimado,,True
Bgc3PyY4UBXeu3Mn2EqD0g==,2021-04-01,Cali,Ciudad Jardín,Apartamento,74.0,3.0,2.0,248.0,3351351.3513513515,Económicos estándar,243.95565999416505,1.6578176566723997,Cerca del valor estimado,18.0,False
FmEWzBfthYO/Pd3sSw4K0Q==,2021-04-01,Cali,El Limonar,Apartamento,115.0,3.0,2.0,218.0,1895652.1739130435,Económicos estándar,354.7019338156817,-38.5399460175252,Por debajo del valor estimado,7.0,False
ZobkXTkgc5R9oirs7AwzJw==,2021-04-01,Yumbo,Sin dato,Apartamento,51.0,2.0,2.0,150.0,2941176.470588235,Económicos estándar,142.66453842382134,5.1417553774903775,Cerca del valor estimado,,True
FVKuRNzFk0wOmYvN22ipbg==,2021-04-01,Envigado,Sin dato,Apartamento,71.0,2.0,2.0,355.0,5000000.0,Compactos en zona cara,334.0376663202813,6.275440105493867,Cerca del valor estimado,,True
ojY/Ruu3OFeIdl3DaeREnw==,2021-04-01,Cartagena,Sin dato,Apartamento,85.0,2.0,2.0,450.0,5294117.647058823,Compactos en zona cara,428.60470809658426,4.9918471494238466,Cerca del valor estimado,,True
2Ihn8Fh2iJk7MohkqTHHTw==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,84.0,3.0,2.0,339.0,4035714.285714286,Económicos estándar,371.24445287943524,-8.685504289516455,Cerca del valor estimado,19.0,False
vaN8B2JC2BYydsWkNjTO3Q==,2021-04-01,Bogotá D.C,Zona Norte,Apartamento,67.0,3.0,2.0,270.0,4029850.7462686566,Económicos estándar,270.86151417110705,-0.31806444475637674,Cerca del valor estimado,,True
2h/8Gc8xiXF61bGojGlhPQ==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,84.0,3.0,2.0,337.0,4011904.761904762,Económicos estándar,371.24445287943524,-9.224232877778896,Cerca del valor estimado,19.0,False
8hZgF5zZL9YHhPWJ1hfMbA==,2021-04-01,Bogotá D.C,Zona Norte,Apartamento,79.0,1.0,2.0,520.0,6582278.481012658,Compactos en zona cara,566.4566537731267,-8.201272500496257,Cerca del valor estimado,19.0,False
ge5/l/oq6zj+lTOwm6R6RA==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,70.0,3.0,2.0,284.5,4064285.714285714,Económicos estándar,283.60759706857067,0.3146611517651149,Cerca del valor estimado,19.0,False
YOywYUZvsRcDYMs/wwYXeQ==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,70.0,3.0,2.0,281.5,4021428.5714285714,Económicos estándar,283.60759706857067,-0.743138438587417,Cerca del valor estimado,19.0,False
TFXBc1Jd57X/oPhqvzzK1Q==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,56.0,3.0,2.0,230.0,4107142.8571428573,Económicos estándar,205.03607830855933,12.175380009888993,Cerca del valor estimado,,True
X8WsVXGIK7HcldGF5llKAg==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,70.0,3.0,2.0,283.5,4050000.0,Económicos estándar,283.60759706857067,-0.0379387116857291,Cerca del valor estimado,19.0,False
1xOBh5xobx7zlQN5ELLDAA==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,84.0,3.0,2.0,341.0,4059523.8095238097,Económicos estándar,371.24445287943524,-8.146775701254015,Cerca del valor estimado,19.0,False
rTN0/eA2eTo1qXSxnXA6kA==,2021-04-01,Bogotá D.C,Zona Norte,Apartamento,72.0,2.0,2.0,570.0,7916666.666666667,Compactos en zona cara,410.7822597488291,38.75964369749653,Por encima del valor estimado,,True
34464UO+HpzvT0jjWIsjfQ==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,84.0,3.0,2.0,340.0,4047619.0476190476,Económicos estándar,371.24445287943524,-8.416139995385235,Cerca del valor estimado,19.0,False
F5klFGmW1QDNfjptzWu2IQ==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,70.0,3.0,2.0,285.5,4078571.4285714286,Económicos estándar,283.60759706857067,0.6672610152159588,Cerca del valor estimado,19.0,False
Yak0Yedauz6A+G5zAcH00Q==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,70.0,3.0,2.0,280.5,4007142.8571428573,Económicos estándar,283.60759706857067,-1.095738302038261,Cerca del valor estimado,19.0,False
fvqx9CwMfxOrOIGLVGI0Aw==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,84.0,3.0,2.0,338.0,4023809.523809524,Económicos estándar,371.24445287943524,-8.954868583647675,Cerca del valor estimado,19.0,False
Cd+rBz5YK/7LEWTzDZ8Abg==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,70.0,3.0,2.0,282.5,4035714.285714286,Económicos estándar,283.60759706857067,-0.3905385751365731,Cerca del valor estimado,19.0,False
n1/WHbohd9chrWnYOF2uGg==,2021-04-01,Bogotá D.C,Zona Chapinero,Apartamento,74.0,2.0,2.0,740.0,10000000.0,Compactos en zona cara,458.7900970904949,61.29380400598258,Por encima del valor estimado,127.0,False
yzrAk1L31Wg9ZQbiLK/meg==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,84.0,3.0,2.0,336.0,4000000.0,Económicos estándar,371.24445287943524,-9.493597171910114,Cerca del valor estimado,19.0,False
FMoPGBzCfvn4KnFR5tC9xg==,2021-04-01,Bogotá D.C,Zona Occidental,Apartamento,46.0,3.0,2.0,165.0,3586956.5217391304,Económicos estándar,154.0094387870872,7.1362906711885925,Cerca del valor estimado,19.0,False
YhAOQTEcITILB8EIm2iPig==,2021-04-01,Bogotá D.C,Zona Noroccidental,Apartamento,70.0,3.0,2.0,336.0,4800000.0,Económicos estándar,283.60759706857067,18.47355411948358,Por encima del valor estimado,19.0,False
0ktS319oQBdecuGM3vptFg==,2021-04-01,Bucaramanga,Sin dato,Apartamento,59.0,3.0,2.0,180.0,3050847.4576271186,Económicos estándar,157.27966202980625,14.445820697330847,Cerca del valor estimado,102.0,False
fSJOigiovTB7o2SzzhmLcw==,2021-04-01,Barranquilla,Sin dato,Apartamento,81.0,3.0,2.0,150.0,1851851.851851852,Económicos estándar,242.36023617440816,-38.10865909040604,Por debajo del valor estimado,,True
q+Tk8QFnE0o3CHpf4GzqMw==,2021-04-01,Sin dato,Sin dato,Casa,147.0,4.0,3.0,280.0,1904761.9047619049,Económicos estándar,295.2406402653022,-5.162107849246979,Cerca del valor estimado,,True
+hb860VVvVHc3/BJLS/7/w==,2021-04-01,Cali,Sin dato,Apartamento,104.0,4.0,3.0,375.0,3605769.230769231,Económicos estándar,319.6498224392561,17.315879338948235,Por encima del valor estimado,,True
WyUXosT6EdEgHwqbd3QGPA==,2021-04-01,Cali,Sin dato,Apartamento,141.0,3.0,3.0,595.0,4219858.1560283685,Amplios de precio alto,515.5699823229137,15.40625335075024,Por encima del valor estimado,76.0,False
UNW3Ghbjw0mMudnJ3CTVJQ==,2021-04-01,Medellín,Sin dato,Apartamento,163.0,3.0,3.0,900.0,5521472.392638037,Amplios de precio alto,658.775765003946,36.617047531280846,Por encima del valor estimado,,True
Wf1hDjzifJj+8VEkUTrEqw==,2021-04-01,Bogotá D.C,Zona Norte,Apartamento,190.0,3.0,3.0,1850.0,9736842.105263159,Amplios de precio alto,1197.9592621271522,54.42929141973107,Por encima del valor estimado,18.0,False
dTdT3GpsVhbTJtwm8oh3Ig==,2021-04-01,Bogotá D.C,Zona Norte,Apartamento,139.0,2.0,3.0,820.0,5899280.575539568,Compactos en zona cara,949.1519594154064,-13.607089795711172,Cerca del valor estimado,,True
ctlk9TAygpsrmvWnxh896Q==,2021-04-01,Bogotá D.C,Zona Norte,Apartamento,108.0,2.0,3.0,735.0,6805555.555555556,Compactos en zona cara,718.8745810190256,2.243147748820957,Cerca del valor estimado,127.0,False
I+tGiV2ZsInOPdmDNInhpw==,2021-04-01,Bogotá D.C,Zona Norte,Apartamento,105.0,3.0,3.0,490.0,4666666.666666667,Amplios de precio alto,579.6822882143803,-15.470938139343948,Por debajo del valor estimado,,True
ZemwRvANMI0n8vX8LQwU4g==,2021-04-01,Barranquilla,Sin dato,Apartamento,144.0,3.0,3.0,330.0,2291666.6666666665,Económicos estándar,496.67443885295876,-33.558086709250404,Por debajo del valor estimado,,True
q5slrOsoyHPjeYfkNOyjRw==,2021-04-01,Sin dato,Sin dato,Casa,200.0,7.0,4.0,250.0,1250000.0,Grandes propiedades,392.17112879251096,-36.25231903996955,Por debajo del valor estimado,133.0,False
xBsEylsWSyw/oz/Lbgl4Tw==,2021-04-01,Sin dato,Sin dato,Casa,210.0,7.0,4.0,450.0,2142857.1428571427,Grandes propiedades,420.2085828355419,7.0896736481267055,Cerca del valor estimado,,True
l6QldiiST5wohwTRUUUSyQ==,2021-04-01,La Ceja,Sin dato,Casa,400.0,5.0,4.0,700.0,1750000.0,Grandes propiedades,745.3069312322513,-6.078962818357688,Cerca del valor estimado,,True
rBv6i9l5Vhu1hJjEKqTnLA==,2021-04-01,Bogotá D.C,Zona Norte,Casa,288.0,3.0,4.0,1150.0,3993055.5555555555,Amplios de precio alto,1404.8648935334847,-18.141594590811806,Por debajo del valor estimado,,True
G2MOCUpX0EEF8qVM5HCEvw==,2021-04-01,Cali,Santa Isabel,Apartamento,235.0,3.0,4.0,665.0,2829787.234042553,Amplios de precio alto,1134.4279538014753,-41.380146903857515,Por debajo del valor estimado,,True
